time,cg_disp,cg_pitch,tip_disp
9.001269859813084,1.838848446990822,-0.3322926910058675,-2.450171618111249
9.00447429906542,1.8379063484184128,-0.3268248925142302,-2.352460037626412
9.007678738317757,1.8369374550736848,-0.3193974565465203,-2.2404710273933843
9.010883177570093,1.8359474495925519,-0.3100487719907409,-2.1148284366206203
9.01408761682243,1.8349421569174442,-0.2988287659584365,-1.976239147484548
9.017292056074766,1.833927510078193,-0.2857986408469567,-1.8254891165063059
9.020496495327103,1.8329095152292338,-0.271030543589634,-1.6634389340047258
9.02370093457944,1.8318942161488243,-0.25460716887591806,-1.491018926600314
9.026905373831775,1.8308876584098097,-0.23662129851300528,-1.309223830544861
9.030109813084112,1.8298958534340244,-0.21717527947636867,-1.1191070662945775
9.033314252336448,1.8289247426437507,-0.19638044355986115,-0.9217746472123713
9.036518691588785,1.8279801619237146,-0.17435647188724104,-0.7183787575598055
9.039723130841121,1.827067806605856,-0.15123070788513296,-0.5101110370067645
9.042927570093457,1.826193197186666,-0.12713742263984976,-0.29819561073532225
9.046132009345794,1.8253616459831052,-0.10221703686306643,-0.08388190583423191
9.049336448598131,1.824578224928157,-0.07661530396944623,0.13156270393559227
9.052540887850467,1.8238477347008937,-0.050482459019020924,0.3468603817833944
9.055745327102803,1.8231746753785332,-0.02397233849576135,0.5607303958264784
9.05894976635514,1.8225632187895242,0.0027585239196961635,0.7718967265772055
9.062154205607476,1.8220171827370513,0.0295518202706799,0.9790956688609955
9.065358644859813,1.8215400072517767,0.056248404502904664,1.1810833829431797
9.06856308411215,1.8211347330210115,0.08268923637313037,1.376643349808347
9.071767523364485,1.8208039821290134,0.10871632749986627,1.5645936859715874
9.074971962616821,1.8205499412297594,0.13417368393947135,1.7437942739043526
9.07817640186916,1.8203743472594274,0.1589082396756978,1.9131536651244552
9.081380841121495,1.8202784757810582,0.18277077544916662,2.0716357142245663
9.084585280373831,1.8202631320384615,0.20561681742527657,2.218265903590104
9.087789719626167,1.8203286447805624,0.22730751030363008,2.3521373202783553
9.090994158878505,1.820474862901093,0.24771045960771584,2.4724162484871064
9.094198598130841,1.8207011549219048,0.2667005380588712,2.5783473432224784
9.097403037383177,1.8210064113313764,0.2841606511325961,2.6692583531691114
9.100607476635513,1.8213890497724083,0.29998245711805516,2.7445643633565315
9.10381191588785,1.8218470230575752,0.3140670372535504,2.8037715309871247
9.107016355140187,1.8223778299720814,0.32632551179236813,2.8464802907262254
9.110220794392523,1.822978528808519,0.3366795981643069,2.8723880088362543
9.11342523364486,1.8236457535609705,0.3450621077366547,2.881291068747211
9.116629672897195,1.8243757326900176,0.3514173780411356,2.873086373978353
9.119834112149533,1.8251643103546542,0.3557016377159091,2.8477722577430957
9.12303855140187,1.8260069699921149,0.3578833018093095,2.8054487920632187
9.126242990654205,1.8268988601123453,0.3579431955003812,2.7463174927696667
9.129447429906541,1.8278348221602556,0.3558747047074509,2.6706804203544334
9.132651869158877,1.828809420286172,0.3516838524785971,2.5789386802384917
9.135856308411215,1.8298169728530773,0.3453893004868035,2.471590329610744
9.139060747663551,1.8308515854983978,0.3370222753881684,2.3492277015485987
9.142265186915887,1.831907185558301,0.32662642024364114,2.212534160629238
9.145469626168223,1.8329775576538148,0.31425757165181784,2.0622803076604512
9.148674065420561,1.8340563802305652,0.2999834636892011,1.8993196544814583
9.151878504672897,1.8351372628376552,0.2838833602003489,1.7245837929897656
9.155082943925233,1.8362137839261914,0.2660476174183199,1.5390770856223894
9.15828738317757,1.8372795289442079,0.2465771793209019,1.3438709074423492
9.161491822429907,1.8383281285023398,0.22558300853660412,1.140097472736785
